;name;monitoring;mini-mon;valeur;time;prediction
2016-05-11T13:23:29.000Z;net.out_packets_sec;monitoring;mini-mon;3.46666666667;3698;3.74950730237
2016-05-11T13:23:44.000Z;net.out_packets_sec;monitoring;mini-mon;3.33333333333;3699;3.60805163999
2016-05-11T13:23:59.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3700;3.89170582325
2016-05-11T13:24:14.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3701;3.89170582325
2016-05-11T13:24:29.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;3702;5.22369013259
2016-05-11T13:24:44.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;3703;4.246590399
2016-05-11T13:24:59.000Z;net.out_packets_sec;monitoring;mini-mon;4.73333333333;3704;5.08793063435
2016-05-11T13:25:14.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;3705;4.17568749817
2016-05-11T13:25:29.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;3706;5.22369013259
2016-05-11T13:25:44.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;3707;4.246590399
2016-05-11T13:25:59.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;3708;5.35903524772
2016-05-11T13:26:14.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;3709;4.10474759018
2016-05-11T13:26:29.000Z;net.out_packets_sec;monitoring;mini-mon;4.53333333333;3710;4.88305118429
2016-05-11T13:26:44.000Z;net.out_packets_sec;monitoring;mini-mon;2.33333333333;3711;2.52354806017
2016-05-11T13:26:59.000Z;net.out_packets_sec;monitoring;mini-mon;3.13333333333;3712;3.39545472287
2016-05-11T13:27:14.000Z;net.out_packets_sec;monitoring;mini-mon;3.66666666667;3713;3.96275675272
2016-05-11T13:27:29.000Z;net.out_packets_sec;monitoring;mini-mon;4.06666666667;3714;4.38828517918
2016-05-11T13:27:44.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;3715;5.22369013259
2016-05-11T13:27:59.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3716;3.89170582325
2016-05-11T13:28:14.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;3717;5.35903524772
2016-05-11T13:28:29.000Z;net.out_packets_sec;monitoring;mini-mon;4.06666666667;3718;4.38828517918
2016-05-11T13:28:44.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;3719;5.42655241163
2016-05-11T13:28:59.000Z;net.out_packets_sec;monitoring;mini-mon;4.13333333333;3720;4.45907705853
2016-05-11T13:29:14.000Z;net.out_packets_sec;monitoring;mini-mon;4.66666666667;3721;5.01989549158
2016-05-11T13:29:29.000Z;net.out_packets_sec;monitoring;mini-mon;4.13333333333;3722;4.45907705853
2016-05-11T13:29:44.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3723;5.29141448804
2016-05-11T13:29:59.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;3724;4.246590399
2016-05-11T13:30:14.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3725;3.89170582325
2016-05-11T13:30:29.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;3726;4.246590399
2016-05-11T13:30:44.000Z;net.out_packets_sec;monitoring;mini-mon;5.2;3727;5.56127595213
2016-05-11T13:30:59.000Z;net.out_packets_sec;monitoring;mini-mon;4.73333333333;3728;5.08793063435
2016-05-11T13:31:14.000Z;net.out_packets_sec;monitoring;mini-mon;3.53333333333;3729;3.82061788662
2016-05-11T13:31:29.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;3730;4.17568749817
2016-05-11T13:31:44.000Z;net.out_packets_sec;monitoring;mini-mon;4.8;3731;5.15586218136
2016-05-11T13:32:00.000Z;net.out_packets_sec;monitoring;mini-mon;3.8125;3732;4.11805164183
2016-05-11T13:32:15.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3733;3.89170582325
2016-05-11T13:32:30.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;3734;5.42655241163
2016-05-11T13:32:45.000Z;net.out_packets_sec;monitoring;mini-mon;4.26666666667;3735;4.60054979576
2016-05-11T13:33:00.000Z;net.out_packets_sec;monitoring;mini-mon;5.13333333333;3736;5.49396597977
2016-05-11T13:33:15.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;3737;4.10474759018
2016-05-11T13:33:30.000Z;net.out_packets_sec;monitoring;mini-mon;3.46666666667;3738;3.74950730237
2016-05-11T13:33:45.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;3739;5.22369013259
2016-05-11T13:34:00.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;3740;4.17568749817
2016-05-11T13:34:15.000Z;net.out_packets_sec;monitoring;mini-mon;4.46666666667;3741;4.8124813479
2016-05-11T13:34:30.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;3742;4.246590399
2016-05-11T13:34:45.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;3743;4.10474759018
2016-05-11T13:35:00.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;3744;5.35903524772
2016-05-11T13:35:15.000Z;net.out_packets_sec;monitoring;mini-mon;3.66666666667;3745;3.96275675272
2016-05-11T13:35:30.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;3746;4.10474759018
2016-05-11T13:35:45.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;3747;5.42655241163
2016-05-11T13:36:00.000Z;net.out_packets_sec;monitoring;mini-mon;4.6;3748;4.95175675303
2016-05-11T13:36:15.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;3749;4.17568749817
2016-05-11T13:36:30.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;3750;4.246590399
2016-05-11T13:36:45.000Z;net.out_packets_sec;monitoring;mini-mon;3.53333333333;3751;3.82061788662
2016-05-11T13:37:00.000Z;net.out_packets_sec;monitoring;mini-mon;4.4;3752;4.74187450434
2016-05-11T13:37:15.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3753;3.89170582325
2016-05-11T13:37:30.000Z;net.out_packets_sec;monitoring;mini-mon;4.2;3754;4.52983193073
2016-05-11T13:37:45.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;3755;5.22369013259
2016-05-11T13:38:00.000Z;net.out_packets_sec;monitoring;mini-mon;3.46666666667;3756;3.74950730237
2016-05-11T13:38:15.000Z;net.out_packets_sec;monitoring;mini-mon;3.66666666667;3757;3.96275675272
2016-05-11T13:38:30.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;3758;4.10474759018
2016-05-11T13:38:45.000Z;net.out_packets_sec;monitoring;mini-mon;5.2;3759;5.56127595213
2016-05-11T13:39:00.000Z;net.out_packets_sec;monitoring;mini-mon;3.66666666667;3760;3.96275675272
2016-05-11T13:39:15.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;3761;5.22369013259
2016-05-11T13:39:30.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3762;3.89170582325
2016-05-11T13:39:45.000Z;net.out_packets_sec;monitoring;mini-mon;4.0;3763;4.31745629267
2016-05-11T13:40:00.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;3764;5.22369013259
2016-05-11T13:40:15.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;3765;5.22369013259
2016-05-11T13:40:30.000Z;net.out_packets_sec;monitoring;mini-mon;4.0;3766;4.31745629267
2016-05-11T13:40:45.000Z;net.out_packets_sec;monitoring;mini-mon;3.53333333333;3767;3.82061788662
2016-05-11T13:41:00.000Z;net.out_packets_sec;monitoring;mini-mon;5.93333333333;3768;6.29631766769
2016-05-11T13:41:15.000Z;net.out_packets_sec;monitoring;mini-mon;4.0;3769;4.31745629267
2016-05-11T13:41:30.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;3770;5.42655241163
2016-05-11T13:41:45.000Z;net.out_packets_sec;monitoring;mini-mon;4.13333333333;3771;4.45907705853
2016-05-11T13:42:00.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3772;5.29141448804
2016-05-11T13:42:15.000Z;net.out_packets_sec;monitoring;mini-mon;3.73333333333;3773;4.03377067503
2016-05-11T13:42:30.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;3774;4.246590399
2016-05-11T13:42:45.000Z;net.out_packets_sec;monitoring;mini-mon;5.33333333333;3775;5.69558510953
2016-05-11T13:43:00.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;3776;4.246590399
2016-05-11T13:43:15.000Z;net.out_packets_sec;monitoring;mini-mon;4.4;3777;4.74187450434
2016-05-11T13:43:30.000Z;net.out_packets_sec;monitoring;mini-mon;4.2;3778;4.52983193073
2016-05-11T13:43:45.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;3779;5.42655241163
2016-05-11T13:44:00.000Z;net.out_packets_sec;monitoring;mini-mon;3.53333333333;3780;3.82061788662
2016-05-11T13:44:15.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;3781;4.17568749817
2016-05-11T13:44:30.000Z;net.out_packets_sec;monitoring;mini-mon;3.46666666667;3782;3.74950730237
2016-05-11T13:44:45.000Z;net.out_packets_sec;monitoring;mini-mon;5.13333333333;3783;5.49396597977
2016-05-11T13:45:00.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;3784;4.17568749817
2016-05-11T13:45:15.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3785;5.29141448804
2016-05-11T13:45:30.000Z;net.out_packets_sec;monitoring;mini-mon;3.73333333333;3786;4.03377067503
2016-05-11T13:45:45.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;3787;5.42655241163
2016-05-11T13:46:00.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;3788;4.17568749817
2016-05-11T13:46:15.000Z;net.out_packets_sec;monitoring;mini-mon;4.73333333333;3789;5.08793063435
2016-05-11T13:46:30.000Z;net.out_packets_sec;monitoring;mini-mon;4.06666666667;3790;4.38828517918
2016-05-11T13:46:45.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3791;5.29141448804
2016-05-11T13:47:00.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;3792;4.246590399
2016-05-11T13:47:15.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;3793;5.42655241163
2016-05-11T13:47:30.000Z;net.out_packets_sec;monitoring;mini-mon;4.66666666667;3794;5.01989549158
2016-05-11T13:47:45.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;3795;5.22369013259
2016-05-11T13:48:00.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3796;5.29141448804
2016-05-11T13:48:15.000Z;net.out_packets_sec;monitoring;mini-mon;4.06666666667;3797;4.38828517918
2016-05-11T13:48:30.000Z;net.out_packets_sec;monitoring;mini-mon;5.33333333333;3798;5.69558510953
2016-05-11T13:48:45.000Z;net.out_packets_sec;monitoring;mini-mon;4.0;3799;4.31745629267
2016-05-11T13:49:00.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3800;3.89170582325
2016-05-11T13:49:15.000Z;net.out_packets_sec;monitoring;mini-mon;4.6;3801;4.95175675303
2016-05-11T13:49:30.000Z;net.out_packets_sec;monitoring;mini-mon;2.13333333333;3802;2.30557256756
2016-05-11T13:49:45.000Z;net.out_packets_sec;monitoring;mini-mon;5.13333333333;3803;5.49396597977
2016-05-11T13:50:00.000Z;net.out_packets_sec;monitoring;mini-mon;4.06666666667;3804;4.38828517918
2016-05-11T13:50:15.000Z;net.out_packets_sec;monitoring;mini-mon;4.66666666667;3805;5.01989549158
2016-05-11T13:50:30.000Z;net.out_packets_sec;monitoring;mini-mon;4.06666666667;3806;4.38828517918
2016-05-11T13:50:45.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;3807;5.22369013259
2016-05-11T13:51:00.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3808;5.29141448804
2016-05-11T13:51:15.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3809;5.29141448804
2016-05-11T13:51:31.000Z;net.out_packets_sec;monitoring;mini-mon;3.25;3810;3.51952988212
2016-05-11T13:51:46.000Z;net.out_packets_sec;monitoring;mini-mon;3.66666666667;3811;3.96275675272
2016-05-11T13:52:01.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;3812;4.17568749817
2016-05-11T13:52:16.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;3813;5.35903524772
2016-05-11T13:52:31.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3814;3.89170582325
2016-05-11T13:52:46.000Z;net.out_packets_sec;monitoring;mini-mon;4.06666666667;3815;4.38828517918
2016-05-11T13:53:01.000Z;net.out_packets_sec;monitoring;mini-mon;3.06666666667;3816;3.32447883755
2016-05-11T13:53:16.000Z;net.out_packets_sec;monitoring;mini-mon;4.33333333333;3817;4.67123065363
2016-05-11T13:53:31.000Z;net.out_packets_sec;monitoring;mini-mon;4.0;3818;4.31745629267
2016-05-11T13:53:46.000Z;net.out_packets_sec;monitoring;mini-mon;3.4;3819;3.67880703275
2016-05-11T13:54:01.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;3820;5.22369013259
2016-05-11T13:54:16.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;3821;4.17568749817
2016-05-11T13:54:31.000Z;net.out_packets_sec;monitoring;mini-mon;4.73333333333;3822;5.08793063435
2016-05-11T13:54:46.000Z;net.out_packets_sec;monitoring;mini-mon;4.06666666667;3823;4.38828517918
2016-05-11T13:55:01.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3824;5.29141448804
2016-05-11T13:55:16.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3825;3.89170582325
2016-05-11T13:55:31.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3826;3.89170582325
2016-05-11T13:55:46.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;3827;4.246590399
2016-05-11T13:56:01.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3828;5.29141448804
2016-05-11T13:56:16.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;3829;4.10474759018
2016-05-11T13:56:31.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;3830;5.22369013259
2016-05-11T13:56:46.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3831;5.29141448804
2016-05-11T13:57:01.000Z;net.out_packets_sec;monitoring;mini-mon;3.66666666667;3832;3.96275675272
2016-05-11T13:57:16.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;3833;4.17568749817
2016-05-11T13:57:31.000Z;net.out_packets_sec;monitoring;mini-mon;3.33333333333;3834;3.60805163999
2016-05-11T13:57:46.000Z;net.out_packets_sec;monitoring;mini-mon;4.2;3835;4.52983193073
2016-05-11T13:58:01.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3836;5.29141448804
2016-05-11T13:58:16.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3837;3.89170582325
2016-05-11T13:58:31.000Z;net.out_packets_sec;monitoring;mini-mon;4.6;3838;4.95175675303
2016-05-11T13:58:46.000Z;net.out_packets_sec;monitoring;mini-mon;3.4;3839;3.67880703275
2016-05-11T13:59:01.000Z;net.out_packets_sec;monitoring;mini-mon;4.4;3840;4.74187450434
2016-05-11T13:59:16.000Z;net.out_packets_sec;monitoring;mini-mon;3.53333333333;3841;3.82061788662
2016-05-11T13:59:31.000Z;net.out_packets_sec;monitoring;mini-mon;3.33333333333;3842;3.60805163999
2016-05-11T13:59:46.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;3843;4.17568749817
2016-05-11T14:00:01.000Z;net.out_packets_sec;monitoring;mini-mon;3.33333333333;3844;3.60805163999
2016-05-11T14:00:16.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;3845;5.42655241163
2016-05-11T14:00:31.000Z;net.out_packets_sec;monitoring;mini-mon;4.53333333333;3846;4.88305118429
2016-05-11T14:00:46.000Z;net.out_packets_sec;monitoring;mini-mon;4.33333333333;3847;4.67123065363
2016-05-11T14:01:01.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;3848;5.22369013259
2016-05-11T14:01:16.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3849;5.29141448804
2016-05-11T14:01:31.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;3850;4.17568749817
2016-05-11T14:01:46.000Z;net.out_packets_sec;monitoring;mini-mon;3.46666666667;3851;3.74950730237
2016-05-11T14:02:01.000Z;net.out_packets_sec;monitoring;mini-mon;4.73333333333;3852;5.08793063435
2016-05-11T14:02:16.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;3853;4.246590399
2016-05-11T14:02:31.000Z;net.out_packets_sec;monitoring;mini-mon;4.6;3854;4.95175675303
2016-05-11T14:02:46.000Z;net.out_packets_sec;monitoring;mini-mon;4.53333333333;3855;4.88305118429
2016-05-11T14:03:01.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3856;5.29141448804
2016-05-11T14:03:16.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;3857;4.17568749817
2016-05-11T14:03:31.000Z;net.out_packets_sec;monitoring;mini-mon;3.66666666667;3858;3.96275675272
2016-05-11T14:03:46.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;3859;5.35903524772
2016-05-11T14:04:01.000Z;net.out_packets_sec;monitoring;mini-mon;3.2;3860;3.46637548505
2016-05-11T14:04:16.000Z;net.out_packets_sec;monitoring;mini-mon;4.06666666667;3861;4.38828517918
2016-05-11T14:04:31.000Z;net.out_packets_sec;monitoring;mini-mon;3.73333333333;3862;4.03377067503
2016-05-11T14:04:46.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;3863;4.17568749817
2016-05-11T14:05:01.000Z;net.out_packets_sec;monitoring;mini-mon;4.26666666667;3864;4.60054979576
2016-05-11T14:05:16.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;3865;4.17568749817
2016-05-11T14:05:31.000Z;net.out_packets_sec;monitoring;mini-mon;4.6;3866;4.95175675303
2016-05-11T14:05:46.000Z;net.out_packets_sec;monitoring;mini-mon;4.06666666667;3867;4.38828517918
2016-05-11T14:06:01.000Z;net.out_packets_sec;monitoring;mini-mon;3.53333333333;3868;3.82061788662
2016-05-11T14:06:16.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3869;5.29141448804
2016-05-11T14:06:31.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3870;3.89170582325
2016-05-11T14:06:46.000Z;net.out_packets_sec;monitoring;mini-mon;3.66666666667;3871;3.96275675272
2016-05-11T14:07:01.000Z;net.out_packets_sec;monitoring;mini-mon;5.13333333333;3872;5.49396597977
2016-05-11T14:07:16.000Z;net.out_packets_sec;monitoring;mini-mon;3.53333333333;3873;3.82061788662
2016-05-11T14:07:31.000Z;net.out_packets_sec;monitoring;mini-mon;4.8;3874;5.15586218136
2016-05-11T14:07:46.000Z;net.out_packets_sec;monitoring;mini-mon;4.53333333333;3875;4.88305118429
2016-05-11T14:08:01.000Z;net.out_packets_sec;monitoring;mini-mon;6.26666666667;3876;6.62849914459
2016-05-11T14:08:16.000Z;net.out_packets_sec;monitoring;mini-mon;4.2;3877;4.52983193073
2016-05-11T14:08:31.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3878;3.89170582325
2016-05-11T14:08:46.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;3879;5.22369013259
2016-05-11T14:09:01.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;3880;4.246590399
2016-05-11T14:09:16.000Z;net.out_packets_sec;monitoring;mini-mon;4.6;3881;4.95175675303
2016-05-11T14:09:31.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3882;3.89170582325
2016-05-11T14:09:46.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;3883;4.10474759018
2016-05-11T14:10:01.000Z;net.out_packets_sec;monitoring;mini-mon;4.8;3884;5.15586218136
2016-05-11T14:10:16.000Z;net.out_packets_sec;monitoring;mini-mon;3.53333333333;3885;3.82061788662
2016-05-11T14:10:31.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;3886;4.10474759018
2016-05-11T14:10:46.000Z;net.out_packets_sec;monitoring;mini-mon;4.8;3887;5.15586218136
2016-05-11T14:11:02.000Z;net.out_packets_sec;monitoring;mini-mon;1.9375;3888;2.09061681501
2016-05-11T14:11:17.000Z;net.out_packets_sec;monitoring;mini-mon;6.73333333333;3889;7.08970275326
2016-05-11T14:11:32.000Z;net.out_packets_sec;monitoring;mini-mon;4.2;3890;4.52983193073
2016-05-11T14:11:47.000Z;net.out_packets_sec;monitoring;mini-mon;3.46666666667;3891;3.74950730237
2016-05-11T14:12:02.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;3892;5.35903524772
2016-05-11T14:12:17.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3893;3.89170582325
2016-05-11T14:12:32.000Z;net.out_packets_sec;monitoring;mini-mon;4.66666666667;3894;5.01989549158
2016-05-11T14:12:47.000Z;net.out_packets_sec;monitoring;mini-mon;4.13333333333;3895;4.45907705853
2016-05-11T14:13:02.000Z;net.out_packets_sec;monitoring;mini-mon;3.66666666667;3896;3.96275675272
2016-05-11T14:13:17.000Z;net.out_packets_sec;monitoring;mini-mon;4.6;3897;4.95175675303
2016-05-11T14:13:32.000Z;net.out_packets_sec;monitoring;mini-mon;4.26666666667;3898;4.60054979576
2016-05-11T14:13:47.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3899;3.89170582325
2016-05-11T14:14:02.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3900;5.29141448804
2016-05-11T14:14:17.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3901;3.89170582325
2016-05-11T14:14:32.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3902;5.29141448804
2016-05-11T14:14:47.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;3903;4.10474759018
2016-05-11T14:15:02.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;3904;5.35903524772
2016-05-11T14:15:17.000Z;net.out_packets_sec;monitoring;mini-mon;4.13333333333;3905;4.45907705853
2016-05-11T14:15:32.000Z;net.out_packets_sec;monitoring;mini-mon;3.0;3906;3.25221753467
2016-05-11T14:15:47.000Z;net.out_packets_sec;monitoring;mini-mon;4.73333333333;3907;5.08793063435
2016-05-11T14:16:02.000Z;net.out_packets_sec;monitoring;mini-mon;3.33333333333;3908;3.60805163999
2016-05-11T14:16:17.000Z;net.out_packets_sec;monitoring;mini-mon;3.53333333333;3909;3.82061788662
2016-05-11T14:16:32.000Z;net.out_packets_sec;monitoring;mini-mon;3.4;3910;3.67880703275
2016-05-11T14:16:47.000Z;net.out_packets_sec;monitoring;mini-mon;3.66666666667;3911;3.96275675272
2016-05-11T14:17:02.000Z;net.out_packets_sec;monitoring;mini-mon;3.33333333333;3912;3.60805163999
2016-05-11T14:17:17.000Z;net.out_packets_sec;monitoring;mini-mon;3.53333333333;3913;3.82061788662
2016-05-11T14:17:32.000Z;net.out_packets_sec;monitoring;mini-mon;4.53333333333;3914;4.88305118429
2016-05-11T14:17:47.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;3915;4.10474759018
2016-05-11T14:18:02.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3916;3.89170582325
2016-05-11T14:18:17.000Z;net.out_packets_sec;monitoring;mini-mon;5.6;3917;5.96296027506
2016-05-11T14:18:32.000Z;net.out_packets_sec;monitoring;mini-mon;3.53333333333;3918;3.82061788662
2016-05-11T14:18:47.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3919;3.89170582325
2016-05-11T14:19:02.000Z;net.out_packets_sec;monitoring;mini-mon;5.26666666667;3920;5.62848232872
2016-05-11T14:19:17.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;3921;4.246590399
2016-05-11T14:19:32.000Z;net.out_packets_sec;monitoring;mini-mon;4.8;3922;5.15586218136
2016-05-11T14:19:47.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;3923;4.246590399
2016-05-11T14:20:02.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3924;5.29141448804
2016-05-11T14:20:17.000Z;net.out_packets_sec;monitoring;mini-mon;3.53333333333;3925;3.82061788662
2016-05-11T14:20:32.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;3926;5.42655241163
2016-05-11T14:20:47.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;3927;4.17568749817
2016-05-11T14:21:02.000Z;net.out_packets_sec;monitoring;mini-mon;3.26666666667;3928;3.53724112409
2016-05-11T14:21:17.000Z;net.out_packets_sec;monitoring;mini-mon;4.46666666667;3929;4.8124813479
2016-05-11T14:21:32.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3930;5.29141448804
2016-05-11T14:21:47.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;3931;4.246590399
2016-05-11T14:22:02.000Z;net.out_packets_sec;monitoring;mini-mon;4.73333333333;3932;5.08793063435
2016-05-11T14:22:17.000Z;net.out_packets_sec;monitoring;mini-mon;4.26666666667;3933;4.60054979576
2016-05-11T14:22:32.000Z;net.out_packets_sec;monitoring;mini-mon;4.66666666667;3934;5.01989549158
2016-05-11T14:22:47.000Z;net.out_packets_sec;monitoring;mini-mon;4.46666666667;3935;4.8124813479
2016-05-11T14:23:02.000Z;net.out_packets_sec;monitoring;mini-mon;3.73333333333;3936;4.03377067503
2016-05-11T14:23:17.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3937;5.29141448804
2016-05-11T14:23:32.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;3938;4.17568749817
2016-05-11T14:23:47.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;3939;5.42655241163
2016-05-11T14:24:02.000Z;net.out_packets_sec;monitoring;mini-mon;3.66666666667;3940;3.96275675272
2016-05-11T14:24:17.000Z;net.out_packets_sec;monitoring;mini-mon;3.46666666667;3941;3.74950730237
2016-05-11T14:24:32.000Z;net.out_packets_sec;monitoring;mini-mon;4.8;3942;5.15586218136
2016-05-11T14:24:47.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;3943;4.10474759018
2016-05-11T14:25:02.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3944;3.89170582325
2016-05-11T14:25:17.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;3945;5.42655241163
2016-05-11T14:25:32.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;3946;4.17568749817
2016-05-11T14:25:47.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;3947;5.22369013259
2016-05-11T14:26:02.000Z;net.out_packets_sec;monitoring;mini-mon;3.73333333333;3948;4.03377067503
2016-05-11T14:26:17.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;3949;5.35903524772
2016-05-11T14:26:32.000Z;net.out_packets_sec;monitoring;mini-mon;3.53333333333;3950;3.82061788662
2016-05-11T14:26:47.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;3951;4.246590399
2016-05-11T14:27:02.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3952;5.29141448804
2016-05-11T14:27:17.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;3953;4.17568749817
2016-05-11T14:27:32.000Z;net.out_packets_sec;monitoring;mini-mon;4.73333333333;3954;5.08793063435
2016-05-11T14:27:47.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;3955;4.10474759018
