Series;Time;Value
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:10:23.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:10:53.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:11:23.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:11:53.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:12:23.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:12:53.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:13:23.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:13:53.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:14:23.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:14:53.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:15:23.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:15:53.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:16:23.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:16:53.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:17:23.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:17:53.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:18:23.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:18:53.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:19:23.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:19:53.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:20:23.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:20:53.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:21:23.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:21:53.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:22:23.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:22:53.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:23:23.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:23:53.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:24:24.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:24:54.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:25:24.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:25:54.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:26:24.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:26:54.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:27:24.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:27:54.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:28:24.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:28:54.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:29:24.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:29:54.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:30:24.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:30:54.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:31:24.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:31:54.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:32:24.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:32:54.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:33:24.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:33:54.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:34:24.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:34:54.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:35:24.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:35:54.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:36:24.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:36:54.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:37:24.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:37:54.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:38:24.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:38:54.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:39:24.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:39:55.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:40:25.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:40:55.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:41:25.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:41:55.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:42:25.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:42:55.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:43:25.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:43:55.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:44:25.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:44:55.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:45:25.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:45:55.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:46:25.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:46:55.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:47:25.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:47:55.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:48:25.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:48:55.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:49:25.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:49:55.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:50:25.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:50:55.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:51:25.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:51:55.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:52:25.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:52:55.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:53:25.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:53:55.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:54:25.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:54:55.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:55:25.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:55:55.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:56:25.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:56:56.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:57:26.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:57:56.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:58:26.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:58:56.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:59:26.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T12:59:56.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:00:26.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:00:56.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:01:26.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:01:56.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:02:26.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:02:56.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:03:26.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:03:56.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:04:26.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:04:56.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:05:26.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:05:56.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:06:26.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:06:56.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:07:26.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:07:56.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:08:26.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:08:56.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:09:26.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:09:56.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:10:26.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:10:56.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:11:26.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:11:56.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:12:26.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:12:56.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:13:26.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:13:56.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:14:26.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:14:56.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:15:27.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:15:57.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:16:27.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:16:57.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:17:27.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:17:57.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:18:27.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:18:57.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:19:27.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:19:57.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:20:27.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:20:57.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:21:27.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:21:57.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:22:27.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:22:57.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:23:27.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:23:57.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:24:27.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:24:57.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:25:27.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:25:57.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:26:27.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:26:57.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:27:27.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:27:57.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:28:27.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:28:57.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:29:27.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:29:57.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:30:27.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:30:57.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:31:28.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:31:58.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:32:28.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:32:58.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:33:28.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:33:58.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:34:28.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:34:58.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:35:28.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:35:58.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:36:28.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:36:58.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:37:28.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:37:58.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:38:28.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:38:58.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:39:28.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:39:58.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:40:28.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:40:58.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:41:28.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:41:58.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:42:28.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:42:58.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:43:28.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:43:58.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:44:28.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:44:58.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:45:28.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:45:58.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:46:28.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:46:58.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:47:28.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:47:58.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:48:28.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:48:59.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:49:29.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:49:59.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:50:29.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:50:59.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:51:29.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:51:59.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:52:29.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:52:59.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:53:29.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:53:59.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:54:29.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:54:59.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:55:29.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:55:59.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:56:29.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:56:59.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:57:29.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:57:59.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:58:29.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:58:59.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:59:29.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T13:59:59.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:00:29.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:00:59.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:01:29.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:01:59.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:02:29.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:02:59.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:03:29.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:03:59.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:04:29.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:04:59.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:05:29.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:05:59.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:06:29.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:06:59.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:07:30.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:08:00.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:08:30.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:09:00.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:09:30.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:10:00.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:10:30.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:11:00.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:11:30.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:12:00.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:12:30.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:13:00.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:13:30.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:14:00.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:14:30.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:15:00.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:15:30.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:16:00.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:16:30.000Z;0
net.out_packets_sec.value(device=eth2,hostname=router6,service=streaming-testbed,);2016-05-19T14:17:00.000Z;0
