Unix_time;Value
1463666846.0;8.06666666667
1463666861.0;8.53333333333
1463666876.0;7.26666666667
1463666891.0;8.26666666667
1463666906.0;6.93333333333
1463666921.0;7.4
1463666936.0;8.13333333333
1463666951.0;7.53333333333
1463666966.0;7.13333333333
1463666981.0;8.73333333333
1463666996.0;7.13333333333
1463667011.0;8.46666666667
1463667026.0;7.33333333333
1463667041.0;8.53333333333
1463667056.0;7.46666666667
1463667071.0;8.46666666667
1463667086.0;7.66666666667
1463667101.0;8.2
1463667116.0;7.33333333333
1463667131.0;8.53333333333
1463667146.0;7.26666666667
1463667161.0;9.0
1463667176.0;7.13333333333
1463667191.0;8.53333333333
1463667206.0;7.8
1463667221.0;6.8
1463667236.0;7.06666666667
1463667251.0;8.8
1463667266.0;7.0
1463667281.0;7.2
1463667296.0;8.2
1463667311.0;7.2
1463667326.0;8.06666666667
1463667341.0;7.26666666667
1463667356.0;7.06666666667
1463667371.0;7.13333333333
1463667386.0;8.26666666667
1463667401.0;9.53333333333
1463667416.0;10.0666666667
1463667431.0;9.0
1463667446.0;7.13333333333
1463667461.0;9.13333333333
1463667476.0;7.46666666667
1463667491.0;7.06666666667
1463667506.0;7.93333333333
1463667521.0;6.26666666667
1463667536.0;8.4
1463667552.0;6.9375
1463667567.0;8.0
1463667582.0;6.8
1463667597.0;9.66666666667
1463667612.0;8.46666666667
1463667627.0;8.6
1463667642.0;7.13333333333
1463667657.0;8.6
1463667672.0;7.2
1463667687.0;6.86666666667
1463667702.0;7.2
1463667717.0;8.13333333333
1463667732.0;7.53333333333
1463667747.0;7.33333333333
1463667762.0;9.06666666667
1463667777.0;7.46666666667
1463667792.0;8.86666666667
1463667807.0;10.0666666667
1463667822.0;6.46666666667
1463667837.0;10.0
1463667852.0;6.4
1463667867.0;10.2
1463667882.0;6.66666666667
1463667897.0;10.3333333333
1463667912.0;6.53333333333
1463667927.0;10.3333333333
1463667942.0;6.46666666667
1463667957.0;10.8
1463667972.0;6.4
1463667987.0;11.2666666667
1463668002.0;7.86666666667
1463668017.0;12.7333333333
1463668032.0;6.53333333333
1463668047.0;9.53333333333
1463668062.0;7.8
1463668077.0;10.7333333333
1463668092.0;6.66666666667
1463668107.0;8.93333333333
1463668122.0;7.46666666667
1463668137.0;9.26666666667
1463668152.0;7.53333333333
1463668167.0;7.93333333333
1463668182.0;7.2
1463668197.0;9.0
1463668212.0;6.26666666667
1463668227.0;9.26666666667
1463668242.0;7.2
1463668257.0;9.2
1463668272.0;6.13333333333
1463668287.0;10.0
1463668302.0;6.46666666667
1463668317.0;10.4666666667
1463668332.0;6.4
1463668347.0;9.0
1463668362.0;8.33333333333
1463668377.0;10.2
1463668392.0;6.6
1463668407.0;9.06666666667
1463668422.0;6.46666666667
1463668437.0;11.0666666667
1463668452.0;6.46666666667
1463668467.0;10.0666666667
1463668482.0;6.4
1463668497.0;10.5333333333
1463668512.0;8.6
1463668527.0;10.2666666667
1463668542.0;6.6
1463668557.0;10.2666666667
1463668572.0;6.4
1463668587.0;10.1333333333
1463668602.0;6.46666666667
1463668617.0;10.3333333333
1463668632.0;7.4
1463668647.0;13.7333333333
1463668662.0;6.46666666667
1463668677.0;11.2666666667
1463668692.0;6.13333333333
1463668707.0;8.93333333333
1463668722.0;7.06666666667
1463668737.0;9.53333333333
1463668752.0;7.46666666667
1463668767.0;9.53333333333
1463668782.0;7.33333333333
1463668798.0;8.6875
1463668813.0;6.46666666667
1463668828.0;10.2
1463668843.0;6.46666666667
1463668858.0;10.2666666667
1463668873.0;6.13333333333
1463668888.0;8.93333333333
1463668903.0;7.53333333333
1463668918.0;9.4
1463668933.0;7.6
1463668948.0;9.26666666667
1463668963.0;6.33333333333
1463668978.0;10.3333333333
1463668993.0;6.73333333333
1463669008.0;9.06666666667
1463669023.0;6.26666666667
1463669038.0;9.8
1463669053.0;6.4
1463669068.0;9.66666666667
1463669083.0;7.93333333333
1463669098.0;8.86666666667
1463669113.0;7.46666666667
1463669128.0;9.33333333333
1463669143.0;7.26666666667
1463669158.0;9.53333333333
1463669173.0;6.26666666667
1463669188.0;10.1333333333
1463669203.0;6.4
1463669218.0;10.3333333333
1463669233.0;8.46666666667
1463669248.0;12.5333333333
1463669263.0;6.53333333333
1463669278.0;8.06666666667
1463669293.0;7.53333333333
1463669308.0;7.8
1463669323.0;7.86666666667
1463669338.0;8.33333333333
1463669353.0;7.46666666667
1463669368.0;8.4
1463669383.0;7.53333333333
1463669398.0;8.06666666667
1463669413.0;8.46666666667
1463669428.0;11.2666666667
1463669443.0;7.8
1463669458.0;8.46666666667
1463669473.0;6.6
1463669488.0;9.33333333333
1463669503.0;6.6
1463669518.0;7.86666666667
1463669533.0;6.13333333333
1463669548.0;8.86666666667
1463669563.0;6.8
1463669578.0;8.66666666667
1463669593.0;7.06666666667
1463669608.0;8.53333333333
1463669623.0;5.93333333333
1463669638.0;8.13333333333
1463669653.0;7.6
1463669668.0;8.6
1463669683.0;7.26666666667
1463669698.0;8.4
1463669713.0;7.46666666667
1463669728.0;8.06666666667
1463669743.0;7.06666666667
1463669758.0;7.06666666667
1463669773.0;6.0
1463669788.0;9.66666666667
1463669803.0;6.13333333333
1463669818.0;7.86666666667
1463669833.0;7.8
1463669848.0;9.4
1463669863.0;7.33333333333
1463669878.0;11.1333333333
1463669893.0;7.0
1463669908.0;8.4
1463669923.0;6.06666666667
1463669938.0;8.93333333333
1463669953.0;6.53333333333
1463669968.0;7.93333333333
1463669983.0;7.06666666667
1463669998.0;8.66666666667
1463670013.0;6.06666666667
1463670029.0;8.75
1463670044.0;6.26666666667
1463670059.0;7.93333333333
1463670074.0;6.13333333333
1463670089.0;9.73333333333
1463670104.0;6.26666666667
1463670119.0;9.33333333333
1463670134.0;6.53333333333
1463670149.0;9.13333333333
1463670164.0;6.86666666667
1463670179.0;8.2
1463670194.0;7.13333333333
1463670209.0;8.6
1463670224.0;6.26666666667
1463670239.0;9.13333333333
1463670254.0;6.4
1463670269.0;8.0
1463670284.0;7.73333333333
1463670299.0;8.26666666667
1463670314.0;7.2
1463670329.0;8.33333333333
1463670344.0;6.0
1463670359.0;9.4
1463670374.0;6.26666666667
1463670389.0;8.33333333333
1463670404.0;7.53333333333
1463670419.0;8.33333333333
1463670434.0;7.6
1463670449.0;8.33333333333
1463670464.0;9.93333333333
1463670479.0;13.4
1463670494.0;6.26666666667
1463670509.0;10.2666666667
1463670524.0;6.33333333333
1463670539.0;9.6
1463670554.0;6.2
1463670569.0;8.06666666667
1463670584.0;7.2
1463670599.0;8.06666666667
1463670614.0;6.4
1463670629.0;9.8
1463670644.0;6.13333333333
1463670659.0;9.33333333333
1463670674.0;6.66666666667
1463670689.0;9.26666666667
1463670704.0;5.86666666667
1463670719.0;8.13333333333
1463670734.0;6.13333333333
1463670749.0;8.0
1463670764.0;7.73333333333
1463670779.0;8.2
1463670794.0;6.2
1463670809.0;8.53333333333
1463670824.0;7.53333333333
1463670839.0;8.33333333333
1463670854.0;6.93333333333
1463670869.0;8.2
1463670884.0;6.13333333333
1463670899.0;8.0
1463670914.0;6.06666666667
1463670929.0;8.0
1463670944.0;7.26666666667
1463670959.0;8.4
1463670974.0;7.6
1463670989.0;8.33333333333
1463671004.0;6.33333333333
1463671019.0;9.13333333333
1463671034.0;6.46666666667
1463671049.0;7.8
1463671064.0;9.46666666667
1463671079.0;8.73333333333
1463671094.0;7.73333333333
1463671109.0;9.86666666667
1463671124.0;7.26666666667
1463671139.0;8.06666666667
1463671154.0;6.26666666667
1463671169.0;8.06666666667
1463671185.0;6.75
1463671200.0;8.4
1463671215.0;7.53333333333
1463671230.0;8.06666666667
1463671245.0;6.26666666667
1463671260.0;7.8
1463671275.0;7.06666666667
1463671290.0;8.66666666667
1463671305.0;8.4
1463671320.0;8.0
1463671335.0;6.33333333333
1463671350.0;8.06666666667
1463671365.0;7.73333333333
1463671380.0;8.2
1463671395.0;6.33333333333
1463671410.0;11.4666666667
1463671425.0;6.73333333333
1463671440.0;9.2
1463671455.0;6.73333333333
1463671470.0;9.4
1463671485.0;6.8
1463671500.0;8.73333333333
1463671515.0;5.06666666667
1463671530.0;9.2
1463671545.0;6.46666666667
1463671560.0;9.4
1463671575.0;6.73333333333
1463671590.0;9.26666666667
1463671605.0;6.13333333333
1463671620.0;8.06666666667
1463671635.0;6.26666666667
1463671650.0;9.13333333333
1463671665.0;6.66666666667
1463671680.0;9.53333333333
1463671695.0;7.53333333333
1463671710.0;10.0
1463671725.0;8.2
1463671740.0;11.6666666667
1463671755.0;6.8
1463671770.0;9.33333333333
1463671785.0;6.6
1463671800.0;9.06666666667
1463671815.0;6.2
1463671830.0;8.0
1463671845.0;7.73333333333
1463671860.0;8.26666666667
1463671875.0;6.13333333333
1463671890.0;9.46666666667
1463671905.0;6.46666666667
1463671920.0;9.33333333333
1463671935.0;6.33333333333
1463671950.0;8.06666666667
1463671965.0;7.4
1463671980.0;8.26666666667
1463671995.0;6.46666666667
1463672010.0;8.06666666667
1463672025.0;6.0
1463672040.0;9.46666666667
1463672055.0;6.46666666667
1463672070.0;9.33333333333
1463672085.0;6.46666666667
1463672100.0;9.46666666667
1463672115.0;6.46666666667
1463672130.0;9.33333333333
1463672145.0;6.6
1463672160.0;8.0
1463672175.0;7.06666666667
1463672190.0;8.13333333333
1463672205.0;6.73333333333
1463672220.0;8.06666666667
1463672235.0;6.93333333333
1463672250.0;8.0
1463672265.0;6.06666666667
1463672280.0;8.4
1463672295.0;6.86666666667
1463672310.0;10.0666666667
1463672325.0;8.46666666667
1463672340.0;12.4
1463672356.0;6.0625
1463672371.0;7.6
1463672386.0;6.66666666667
1463672401.0;9.13333333333
1463672416.0;6.8
1463672431.0;9.2
1463672446.0;6.66666666667
1463672461.0;9.46666666667
1463672476.0;6.66666666667
1463672491.0;7.53333333333
1463672506.0;6.53333333333
1463672521.0;8.86666666667
1463672536.0;6.46666666667
1463672551.0;8.0
1463672566.0;7.86666666667
1463672581.0;8.46666666667
1463672596.0;6.13333333333
1463672611.0;8.2
1463672626.0;7.0
1463672641.0;8.0
1463672656.0;6.13333333333
1463672671.0;8.13333333333
1463672686.0;6.06666666667
1463672701.0;8.86666666667
1463672716.0;6.26666666667
1463672731.0;8.2
1463672746.0;6.46666666667
1463672761.0;9.26666666667
1463672776.0;6.06666666667
1463672791.0;8.66666666667
1463672806.0;7.33333333333
1463672821.0;8.13333333333
1463672836.0;6.13333333333
1463672851.0;8.13333333333
1463672866.0;7.73333333333
1463672881.0;8.53333333333
1463672896.0;8.6
1463672911.0;8.33333333333
1463672926.0;7.4
1463672941.0;11.4666666667
1463672956.0;8.46666666667
1463672971.0;8.93333333333
1463672986.0;15.0
1463673001.0;8.26666666667
1463673016.0;7.6
1463673031.0;8.13333333333
1463673046.0;6.13333333333
1463673061.0;9.4
1463673076.0;6.33333333333
1463673091.0;8.0
1463673106.0;7.53333333333
