Timestamp;load.avg_1_min;cpu.wait_perc;cpu.system_perc;mem.free_mb
1473312307.0;1.46;8.7;0.6;4203.0
1473312337.0;1.5;12.1;0.6;4203.0
1473312367.0;1.03;8.9;0.5;4203.0
1473312397.0;0.63;9.1;0.6;4203.0
1473312427.0;0.62;12.6;0.5;4203.0
1473312457.0;0.93;12.9;0.6;4203.0
1473312487.0;1.14;14.5;0.5;4203.0
1473312517.0;1.17;9.2;0.5;4203.0
1473312547.0;0.84;12.4;0.5;4200.0
1473312577.0;0.51;14.0;0.5;4202.0
1473312607.0;0.5;14.5;0.5;4201.0
1473312637.0;0.56;14.3;0.4;4202.0
1473312667.0;0.64;14.1;0.6;4203.0
1473312697.0;1.33;8.8;0.5;4202.0
1473312727.0;1.59;13.8;0.6;4202.0
1473312757.0;1.33;12.1;0.6;4201.0
1473312787.0;1.36;13.6;0.5;4202.0
1473312817.0;1.67;9.5;0.6;4202.0
1473312847.0;1.52;9.0;0.6;4200.0
1473312877.0;1.71;12.0;0.5;4202.0
1473312907.0;1.82;13.2;0.5;4202.0
1473312937.0;1.1;9.2;0.6;4202.0
1473312967.0;0.99;12.2;0.5;4203.0
1473312997.0;0.88;9.4;0.6;4203.0
1473313027.0;0.68;8.9;0.5;4202.0
1473313057.0;0.55;8.8;0.4;4202.0
1473313087.0;0.49;9.7;0.4;4203.0
1473313117.0;0.43;8.7;0.5;4202.0
1473313147.0;0.26;8.8;0.4;4200.0
1473313177.0;0.43;12.9;0.4;4202.0
1473313207.0;0.55;14.5;0.5;4202.0
1473313237.0;0.49;14.4;0.5;4202.0
1473313267.0;0.8;14.1;0.4;4202.0
1473313297.0;0.76;9.2;0.5;4203.0
1473313327.0;1.25;11.6;0.5;4202.0
1473313357.0;1.54;12.6;0.5;4202.0
1473313387.0;1.72;13.6;0.5;4202.0
1473313417.0;1.83;9.5;0.4;4202.0
1473313447.0;1.6;8.7;0.5;4202.0
1473313477.0;1.52;8.8;0.5;4200.0
1473313507.0;1.55;9.3;0.5;4202.0
1473313537.0;1.51;9.2;0.6;4202.0
1473313567.0;1.03;9.2;0.5;4201.0
1473313597.0;0.73;12.0;0.4;4201.0
1473313627.0;0.59;10.0;0.5;4201.0
1473313657.0;0.43;9.5;0.6;4201.0
1473313687.0;0.53;9.1;0.6;4201.0
1473313717.0;0.32;9.1;0.4;4201.0
1473313747.0;0.51;9.3;0.5;4201.0
1473313777.0;0.45;11.3;0.5;4199.0
1473313807.0;0.39;14.3;0.6;4201.0
1473313837.0;0.4;14.9;0.5;4201.0
1473313867.0;0.24;9.4;0.7;4201.0
1473313897.0;0.93;8.8;0.5;4201.0
1473313927.0;1.35;8.9;0.6;4201.0
1473313957.0;1.29;9.2;0.5;4202.0
1473313987.0;1.41;8.9;0.6;4201.0
1473314017.0;1.54;12.8;0.5;4201.0
1473314047.0;1.61;10.2;0.6;4201.0
1473314077.0;1.47;9.2;0.6;4199.0
1473314107.0;1.13;9.2;0.7;4201.0
1473314137.0;0.97;9.1;0.5;4202.0
1473314167.0;0.81;8.9;0.5;4202.0
1473314197.0;0.49;9.3;0.5;4201.0
1473314227.0;0.56;12.6;0.5;4201.0
1473314257.0;0.49;9.9;0.5;4201.0
1473314287.0;0.37;9.2;0.6;4201.0
1473314317.0;0.22;8.8;0.5;4202.0
1473314347.0;0.14;10.3;0.6;4201.0
1473314377.0;0.19;9.8;0.5;4199.0
1473314407.0;0.24;9.2;0.4;4201.0
1473314437.0;0.34;12.4;0.5;4201.0
1473314467.0;0.34;13.9;0.6;4202.0
1473314497.0;0.33;10.0;0.4;4200.0
1473314527.0;0.99;9.1;0.5;4202.0
1473314557.0;1.54;9.4;0.4;4201.0
1473314587.0;1.8;11.4;0.6;4200.0
1473314617.0;1.81;9.5;0.5;4200.0
1473314647.0;1.58;12.0;0.4;4200.0
1473314677.0;1.23;14.1;0.5;4200.0
1473314707.0;1.42;14.5;0.6;4198.0
1473314737.0;1.66;14.3;0.5;4200.0
1473314767.0;1.11;10.0;0.6;4200.0
1473314797.0;0.95;9.5;0.5;4201.0
1473314827.0;1.07;12.7;0.5;4200.0
1473314857.0;1.1;14.3;0.5;4200.0
1473314887.0;1.14;15.1;0.5;4200.0
1473314917.0;1.36;14.4;0.6;4200.0
1473314947.0;1.23;10.1;0.5;4200.0
1473314977.0;0.96;8.7;0.6;4200.0
1473315007.0;0.63;9.2;0.6;4199.0
1473315037.0;0.66;10.7;0.5;4201.0
1473315067.0;0.77;14.1;0.6;4201.0
1473315097.0;0.58;14.8;0.5;4200.0
1473315127.0;0.66;10.3;0.6;4200.0
1473315157.0;1.19;11.3;0.6;4201.0
1473315187.0;1.51;9.9;0.6;4201.0
1473315217.0;1.44;9.0;0.6;4201.0
1473315247.0;1.29;9.0;0.6;4201.0
1473315277.0;1.5;14.0;0.6;4201.0
1473315307.0;1.26;10.5;0.7;4199.0
1473315337.0;1.44;12.8;0.9;4201.0
1473315367.0;1.24;10.6;0.9;4201.0
1473315397.0;1.05;9.0;0.7;4201.0
1473315427.0;0.77;8.8;0.9;4201.0
1473315457.0;0.81;8.8;0.9;4201.0
1473315487.0;0.8;12.5;0.9;4201.0
1473315517.0;0.59;10.5;0.8;4201.0
1473315547.0;0.47;8.9;0.8;4200.0
1473315577.0;0.57;9.1;0.7999999999999999;4201.0
1473315607.0;0.35;9.8;0.8;4202.0
1473315637.0;0.21;13.0;0.9;4199.0
1473315667.0;0.29;10.3;1.0;4201.0
1473315697.0;0.17;12.0;0.8;4201.0
1473315727.0;0.52;12.8;0.9;4201.0
1473315757.0;0.46;10.4;0.7999999999999999;4201.0
1473315787.0;0.96;9.0;0.7999999999999999;4201.0
1473315817.0;1.37;9.4;0.9;4201.0
1473315847.0;1.36;8.3;0.9;4201.0
1473315877.0;1.42;9.2;0.8;4201.0
1473315907.0;1.65;11.8;0.8;4200.0
1473315937.0;1.59;13.7;0.7;4199.0
1473315967.0;1.65;14.5;0.7;4201.0
1473315997.0;1.34;14.8;0.7;4201.0
1473316027.0;1.5;14.3;0.6;4201.0
1473316057.0;1.01;10.8;0.7;4201.0
1473316087.0;0.92;9.4;0.6;4201.0
1473316117.0;0.72;12.3;0.7999999999999999;4201.0
1473316147.0;0.71;13.9;0.7999999999999999;4201.0
1473316177.0;0.69;14.5;0.7;4201.0
1473316207.0;0.67;14.5;0.7;4200.0
1473316237.0;0.56;11.0;0.9;4199.0
1473316267.0;0.34;9.1;0.7;4201.0
1473316297.0;0.4;9.0;0.7;4201.0
1473316327.0;0.4;11.8;0.6;4201.0
1473316357.0;0.35;14.0;0.6;4201.0
1473316387.0;0.97;14.6;0.6;4201.0
1473316417.0;1.37;15.0;0.6;4201.0
1473316447.0;1.62;14.4;0.5;4200.0
1473316477.0;1.34;10.5;0.6;4200.0
1473316507.0;1.22;9.3;0.5;4200.0
1473316537.0;1.29;11.7;0.6;4198.0
1473316567.0;1.37;14.0;0.5;4200.0
1473316597.0;1.37;14.4;0.5;4200.0
1473316627.0;1.49;12.9;0.5;4200.0
1473316657.0;1.12;10.2;0.5;4200.0
1473316687.0;0.84;8.9;0.5;4200.0
1473316717.0;0.63;9.1;0.6;4199.0
1473316747.0;0.54;11.6;0.6;4200.0
1473316777.0;0.44;13.8;0.5;4200.0
1473316807.0;0.69;14.2;0.5;4200.0
1473316837.0;0.42;10.9;0.5;4200.0
1473316867.0;0.39;10.5;0.5;4197.0
1473316897.0;0.34;9.0;0.6;4199.0
1473316927.0;0.31;8.7;0.7;4200.0
1473316957.0;0.34;11.9;0.5;4201.0
1473316987.0;0.2;11.4;0.5;4200.0
1473317017.0;0.77;14.1;0.5;4201.0
1473317047.0;1.32;11.0;0.6;4200.0
1473317077.0;1.59;10.8;0.6;4200.0
1473317107.0;1.75;12.8;0.6;4200.0
1473317137.0;1.59;12.8;0.5;4200.0
1473317167.0;1.53;13.3;0.5;4198.0
1473317197.0;1.61;15.2;0.6;4200.0
1473317227.0;1.5;11.4;0.6;4201.0
1473317257.0;1.43;8.9;0.5;4201.0
1473317287.0;0.87;9.3;0.6;4201.0
1473317317.0;1.15;12.7;0.6;4200.0
1473317347.0;1.18;12.6;0.6;4200.0
1473317377.0;1.4;13.2;0.4;4200.0
1473317407.0;1.19;11.3;0.5;4200.0
1473317437.0;0.72;9.2;0.4;4199.0
1473317467.0;0.44;8.9;0.6;4197.0
1473317497.0;0.27;8.8;0.4;4198.0
1473317527.0;0.16;10.1;0.5;4198.0
1473317557.0;0.39;12.9;0.5;4199.0
1473317587.0;0.38;13.2;0.5;4198.0
1473317617.0;0.61;11.7;0.5;4199.0
1473317647.0;1.01;9.3;0.5;4199.0
1473317677.0;1.4;9.0;0.4;4199.0
1473317707.0;1.34;8.5;0.6;4199.0
1473317737.0;1.02;8.8;0.5;4199.0
1473317767.0;1.12;9.8;0.5;4199.0
1473317797.0;1.38;11.1;0.4;4197.0
1473317827.0;1.62;14.3;0.4;4199.0
1473317857.0;1.58;14.4;0.5;4200.0
1473317887.0;1.74;13.7;0.6;4199.0
1473317917.0;1.85;14.1;0.4;4199.0
1473317947.0;1.91;14.2;0.5;4199.0
1473317977.0;1.38;12.1;0.4;4199.0
1473318007.0;1.14;12.9;0.5;4199.0
1473318037.0;1.34;11.9;0.4;4200.0
1473318067.0;0.93;9.0;0.6;4199.0
1473318097.0;0.73;8.5;0.5;4197.0
1473318127.0;0.58;8.8;0.6;4199.0
1473318157.0;0.35;8.9;0.4;4199.0
1473318187.0;0.21;8.7;0.5;4199.0
1473318217.0;0.13;12.7;0.4;4199.0
1473318247.0;0.08;11.3;0.6;4199.0
1473318277.0;0.51;9.1;0.6;4198.0
1473318307.0;1.03;8.8;0.5;4197.0
1473318337.0;1.15;8.5;0.6;4200.0
1473318367.0;1.55;9.1;0.5;4200.0
1473318397.0;1.25;8.8;0.5;4198.0
1473318427.0;1.17;11.4;0.6;4199.0
1473318457.0;1.19;15.0;0.5;4198.0
1473318487.0;1.34;14.8;0.5;4198.0
1473318517.0;1.19;14.7;0.4;4199.0
1473318547.0;1.28;11.6;0.6;4198.0
1473318577.0;1.0;9.0;0.5;4198.0
1473318607.0;0.74;8.9;0.5;4198.0
1473318637.0;0.45;11.2;0.5;4199.0
1473318667.0;0.51;11.8;0.4;4199.0
1473318697.0;0.42;9.7;0.5;4198.0
1473318727.0;0.39;13.8;0.5;4196.0
1473318757.0;0.39;14.7;0.5;4199.0
1473318787.0;0.24;14.1;0.5;4198.0
1473318817.0;0.31;14.1;0.5;4198.0
1473318847.0;0.29;15.1;0.5;4199.0
1473318877.0;0.59;12.6;0.6;4198.0
1473318907.0;1.14;11.3;0.4;4200.0
1473318937.0;1.36;8.9;0.5;4200.0
1473318967.0;1.55;8.7;0.4;4199.0
1473318997.0;1.35;8.9;0.5;4198.0
1473319027.0;1.29;8.7;0.5;4197.0
1473319057.0;1.31;11.5;0.5;4199.0
1473319087.0;0.95;11.5;0.4;4199.0
1473319117.0;0.7;8.8;0.6;4199.0
1473319147.0;0.69;8.8;0.4;4199.0
1473319177.0;0.42;8.9;0.5;4200.0
1473319207.0;0.25;8.6;0.5;4199.0
1473319237.0;0.55;8.8;0.5;4199.0
1473319267.0;0.78;11.2;0.5;4199.0
1473319297.0;0.58;14.2;0.6;4198.0
1473319327.0;0.72;11.8;0.5;4197.0
1473319357.0;0.43;10.6;0.6;4199.0
1473319387.0;0.45;9.2;0.5;4199.0
1473319417.0;0.27;9.0;0.6;4199.0
1473319447.0;0.61;8.7;0.6;4199.0
1473319477.0;0.37;8.8;0.5;4199.0
1473319507.0;0.66;8.7;0.6;4199.0
1473319537.0;1.19;8.8;0.5;4200.0
1473319567.0;1.34;10.0;0.4;4199.0
1473319597.0;1.79;12.6;0.5;4198.0
1473319627.0;1.46;11.6;0.6;4197.0
1473319657.0;1.55;10.0;0.5;4198.0
1473319687.0;1.61;9.5;0.4;4199.0
1473319717.0;1.37;9.2;0.7;4199.0
1473319747.0;1.37;9.2;0.5;4199.0
1473319777.0;1.22;8.9;0.5;4199.0
1473319807.0;1.48;12.4;0.5;4199.0
1473319837.0;1.57;12.8;0.5;4198.0
1473319867.0;1.43;12.3;0.4;4198.0
1473319897.0;1.13;11.5;0.6;4199.0
1473319927.0;1.04;13.8;0.5;4199.0
1473319957.0;0.63;14.4;0.7;4197.0
1473319987.0;0.54;14.1;0.6;4199.0
1473320017.0;0.69;13.2;0.5;4198.0
1473320047.0;0.42;12.4;0.4;4199.0
1473320077.0;0.25;12.7;0.5;4198.0
1473320107.0;0.7;13.5;0.5;4199.0
1473320137.0;1.27;14.2;0.5;4198.0
1473320167.0;1.56;14.4;0.5;4199.0
1473320197.0;1.73;13.9;0.5;4199.0
1473320227.0;1.84;14.0;0.5;4199.0
1473320257.0;1.75;12.8;0.5;4196.0
1473320287.0;1.65;8.8;0.5;4198.0
1473320317.0;2.02;10.4;0.5;4199.0
1473320347.0;1.74;11.9;0.5;4198.0
1473320377.0;1.59;10.2;0.5;4197.0
1473320407.0;1.37;9.0;0.5;4197.0
1473320437.0;0.95;8.8;0.4;4197.0
1473320467.0;0.57;9.6;0.5;4197.0
1473320497.0;0.77;12.5;0.5;4198.0
1473320527.0;1.11;13.4;0.5;4198.0
1473320557.0;0.91;13.1;0.5;4195.0
1473320587.0;0.55;9.0;0.5;4198.0
1473320617.0;0.47;9.2;0.5;4198.0
1473320647.0;0.29;9.1;0.4;4197.0
1473320677.0;0.32;8.7;0.5;4197.0
1473320707.0;0.19;10.9;0.5;4198.0
1473320737.0;0.12;14.1;0.4;4198.0
1473320767.0;0.62;13.4;0.6;4198.0
1473320797.0;1.16;8.7;0.4;4199.0
1473320827.0;1.54;9.3;0.5;4199.0
1473320857.0;1.78;9.8;0.6;4197.0
1473320887.0;1.78;13.9;0.7999999999999999;4195.0
1473320917.0;1.49;14.4;0.5;4198.0
1473320947.0;1.69;13.2;0.6;4198.0
1473320977.0;1.41;8.7;0.4;4198.0
1473321007.0;1.2;8.7;0.6;4198.0
1473321037.0;0.87;8.6;0.5;4197.0
1473321067.0;0.53;8.4;0.6;4198.0
1473321097.0;0.43;8.8;0.5;4198.0
1473321127.0;0.31;8.8;0.5;4198.0
1473321157.0;0.19;9.9;0.5;4197.0
1473321187.0;0.42;8.7;0.5;4195.0
1473321217.0;0.43;8.8;0.5;4197.0
1473321247.0;0.26;11.0;0.5;4198.0
1473321277.0;0.44;12.7;0.4;4198.0
1473321307.0;0.41;12.3;0.5;4198.0
1473321337.0;0.25;8.8;0.5;4197.0
1473321367.0;0.2;9.9;0.5;4197.0
1473321397.0;0.8;12.2;0.4;4197.0
1473321427.0;1.16;11.7;0.5;4197.0
1473321457.0;1.23;8.9;0.4;4197.0
1473321487.0;1.46;8.5;0.6;4195.0
1473321517.0;1.33;8.8;0.5;4197.0
1473321547.0;0.8;8.9;0.5;4197.0
1473321577.0;0.92;10.5;0.4;4197.0
1473321607.0;0.92;14.3;0.6;4197.0
1473321637.0;1.08;13.7;0.5;4196.0
1473321667.0;0.87;8.8;0.5;4197.0
1473321697.0;0.79;9.1;0.4;4197.0
1473321727.0;0.69;8.8;0.6;4197.0
1473321757.0;0.66;8.8;0.6;4198.0
1473321787.0;0.97;10.9;0.6;4196.0
1473321817.0;0.86;13.1;0.6;4198.0
1473321847.0;0.52;10.9;0.5;4198.0
1473321877.0;0.46;8.4;0.6;4198.0
1473321907.0;0.28;8.7;0.5;4198.0
1473321937.0;0.33;8.8;0.6;4198.0
1473321967.0;0.36;8.8;0.6;4198.0
1473321997.0;0.37;10.0;0.4;4197.0
1473322027.0;0.72;9.1;0.5;4197.0
1473322057.0;1.11;9.7;0.4;4197.0
1473322087.0;1.46;12.2;0.6;4197.0
1473322117.0;1.12;8.8;0.4;4195.0
1473322147.0;1.09;8.7;0.6;4197.0
1473322177.0;1.21;9.0;0.6;4198.0
1473322207.0;1.47;11.0;0.5;4197.0
1473322237.0;1.51;14.1;0.5;4198.0
1473322267.0;1.7;13.0;0.6;4198.0
1473322297.0;1.56;10.3;0.5;4197.0
1473322327.0;0.94;8.8;0.5;4198.0
1473322357.0;1.05;9.1;0.5;4197.0
1473322387.0;0.7;8.9;0.4;4197.0
1473322417.0;0.59;11.0;0.5;4194.0
1473322447.0;0.63;13.3;0.5;4196.0
1473322477.0;0.72;13.4;0.5;4196.0
1473322507.0;0.44;9.6;0.5;4196.0
1473322537.0;0.37;12.9;0.5;4196.0
1473322567.0;0.73;13.2;0.5;4196.0
1473322597.0;0.44;12.6;0.5;4197.0
1473322627.0;0.61;12.9;0.5;4195.0
1473322657.0;1.16;9.3;0.5;4196.0
1473322687.0;1.54;8.9;0.5;4196.0
1473322717.0;1.63;9.1;0.5;4194.0
1473322747.0;1.27;10.8;0.6;4196.0
1473322777.0;1.06;12.3;0.5;4197.0
1473322807.0;1.5;12.2;0.7;4197.0
1473322837.0;1.7;11.3;0.5;4197.0
1473322867.0;1.6;13.8;0.5;4197.0
1473322897.0;1.69;9.1;0.4;4196.0
1473322927.0;1.18;8.9;0.6;4196.0
1473322957.0;0.84;8.9;0.6;4196.0
1473322987.0;1.04;12.6;0.6;4196.0
1473323017.0;0.9;12.9;0.7999999999999999;4196.0
1473323047.0;0.71;12.9;0.8;4195.0
1473323077.0;0.81;8.6;0.8;4197.0
1473323107.0;0.49;9.0;0.9;4197.0
1473323137.0;0.41;9.1;0.7999999999999999;4196.0
1473323167.0;0.25;8.6;0.6;4196.0
1473323197.0;0.28;9.9;0.6;4198.0
1473323227.0;0.43;8.8;0.5;4197.0
1473323257.0;0.56;10.7;0.5;4197.0
1473323287.0;1.27;9.2;0.5;4197.0
1473323317.0;1.67;8.9;0.5;4197.0
1473323347.0;1.64;8.8;0.5;4195.0
1473323377.0;1.21;8.9;0.6;4197.0
1473323407.0;1.11;8.5;0.5;4198.0
1473323437.0;1.14;12.3;0.5;4197.0
1473323467.0;1.08;11.4;0.4;4197.0
1473323497.0;1.44;14.2;0.7;4196.0
1473323527.0;1.14;9.3;0.5;4196.0
1473323557.0;0.85;9.1;0.6;4196.0
1473323587.0;0.62;8.6;0.5;4196.0
1473323617.0;0.38;9.0;0.6;4196.0
1473323647.0;0.29;9.8;0.5;4194.0
1473323677.0;0.57;13.7;0.5;4196.0
1473323707.0;0.41;14.8;0.6;4197.0
1473323737.0;0.4;8.6;0.6;4197.0
1473323767.0;0.52;12.0;0.5;4196.0
1473323797.0;0.32;9.1;0.6;4196.0
1473323827.0;0.19;8.6;0.6;4196.0
1473323857.0;0.26;8.9;0.4;4196.0
1473323887.0;0.6;12.6;0.6;4197.0
1473323917.0;1.15;14.8;0.5;4197.0
1473323947.0;1.56;9.0;0.5;4197.0
1473323977.0;1.36;8.7;0.6;4195.0
1473324007.0;1.22;9.4;0.5;4197.0
1473324037.0;1.17;8.9;0.5;4197.0
1473324067.0;1.5;9.1;0.6;4197.0
1473324097.0;1.57;11.7;0.4;4197.0
1473324127.0;1.74;14.5;0.5;4196.0
1473324157.0;1.84;14.8;0.4;4196.0
1473324187.0;1.25;9.6;0.4;4196.0
1473324217.0;0.91;8.9;0.5;4196.0
1473324247.0;0.67;8.8;0.5;4196.0
1473324277.0;0.54;8.6;0.4;4194.0
1473324307.0;0.33;11.4;0.5;4196.0
1473324337.0;0.74;15.3;0.4;4196.0
1473324367.0;0.45;9.1;0.5;4195.0
1473324397.0;0.27;8.8;0.4;4196.0
1473324427.0;0.32;9.1;0.6;4196.0
1473324457.0;0.48;9.1;0.5;4196.0
1473324487.0;0.29;8.7;0.5;4196.0
1473324517.0;0.34;11.2;0.5;4195.0
1473324547.0;1.1;9.7;0.4;4196.0
1473324577.0;1.51;8.7;0.6;4193.0
1473324607.0;1.57;8.8;0.5;4196.0
1473324637.0;1.07;8.5;0.6;4196.0
1473324667.0;1.31;8.9;0.6;4196.0
1473324697.0;1.58;8.9;0.6;4196.0
1473324727.0;1.75;11.2;0.7;4196.0
1473324757.0;1.72;9.6;0.7;4196.0
1473324787.0;1.83;11.2;0.9;4197.0
1473324817.0;1.64;12.7;0.8;4196.0
1473324847.0;1.25;12.4;0.8;4196.0
1473324877.0;0.76;12.2;0.9;4195.0
1473324907.0;0.87;13.1;0.8;4196.0
1473324937.0;0.8;11.7;0.6;4196.0
1473324967.0;0.59;9.2;0.6;4196.0
1473324997.0;0.36;9.0;0.5;4196.0
1473325027.0;0.63;13.4;0.5;4196.0
1473325057.0;0.53;12.5;0.5;4197.0
1473325087.0;0.48;13.0;0.5;4196.0
1473325117.0;0.57;9.7;0.4;4196.0
1473325147.0;0.84;11.4;0.5;4196.0
1473325177.0;1.16;14.4;0.4;4196.0
1473325207.0;1.49;9.6;0.6;4194.0
1473325237.0;1.41;10.6;0.5;4195.0
1473325267.0;1.4;9.4;0.5;4195.0
1473325297.0;0.85;9.0;0.5;4195.0
1473325327.0;1.18;8.8;0.6;4196.0
1473325357.0;1.27;11.6;0.5;4194.0
1473325387.0;1.61;14.3;0.6;4195.0
1473325417.0;1.28;9.2;0.6;4194.0
1473325447.0;0.78;8.9;0.5;4195.0
1473325477.0;0.58;8.8;0.5;4195.0
1473325507.0;0.46;8.9;0.6;4192.0
1473325537.0;0.41;8.8;0.4;4195.0
1473325567.0;0.41;11.3;0.5;4195.0
1473325597.0;0.4;9.6;0.5;4195.0
1473325627.0;0.25;8.6;0.5;4195.0
1473325657.0;0.15;8.9;0.5;4196.0
1473325687.0;0.35;9.9;0.5;4195.0
1473325717.0;0.38;12.6;0.5;4196.0
1473325747.0;0.51;13.0;0.6;4195.0
1473325777.0;0.9;11.9;0.5;4195.0
1473325807.0;1.51;14.0;0.5;4193.0
1473325837.0;1.54;9.5;0.6;4195.0
1473325867.0;1.32;8.9;0.5;4195.0
1473325897.0;1.24;9.1;0.4;4195.0
1473325927.0;1.16;11.9;0.5;4195.0
1473325957.0;1.38;12.8;0.4;4195.0
1473325987.0;1.68;13.7;0.5;4195.0
1473326017.0;1.81;14.6;0.5;4196.0
1473326047.0;1.33;10.0;0.5;4196.0
1473326077.0;1.36;8.8;0.4;4195.0
1473326107.0;1.04;8.8;0.5;4196.0
1473326137.0;1.32;9.9;0.5;4193.0
1473326167.0;1.07;13.0;0.4;4196.0
1473326197.0;0.9;13.5;0.6;4194.0
1473326227.0;0.69;9.9;0.5;4195.0
1473326257.0;0.42;10.7;0.4;4194.0
1473326287.0;0.7;13.0;0.5;4194.0
1473326317.0;0.43;10.0;0.5;4194.0
1473326347.0;0.26;9.0;0.5;4195.0
1473326377.0;0.78;11.9;0.5;4193.0
1473326407.0;0.47;13.4;0.5;4194.0
1473326437.0;0.58;14.6;0.5;4192.0
1473326467.0;1.14;10.2;0.4;4194.0
1473326497.0;1.06;9.3;0.4;4194.0
1473326527.0;0.64;9.1;0.4;4194.0
1473326557.0;0.74;9.0;0.5;4194.0
1473326587.0;0.74;9.3;0.5;4194.0
1473326617.0;1.23;12.3;0.5;4194.0
1473326647.0;1.39;10.0;0.4;4194.0
1473326677.0;1.31;9.1;0.5;4193.0
1473326707.0;1.36;8.6;0.6;4195.0
1473326737.0;1.15;8.6;0.5;4193.0
1473326767.0;1.18;8.9;0.5;4195.0
1473326797.0;0.84;9.6;0.6;4195.0
1473326827.0;0.51;13.4;0.6;4195.0
1473326857.0;0.68;10.7;0.5;4195.0
1473326887.0;0.56;10.3;0.4;4195.0
1473326917.0;0.34;13.0;0.5;4195.0
1473326947.0;0.51;13.0;0.4;4195.0
1473326977.0;0.59;9.8;0.5;4195.0
1473327007.0;0.35;11.4;0.4;4195.0
1473327037.0;0.36;13.2;0.5;4193.0
1473327067.0;1.01;14.0;0.6;4195.0
1473327097.0;1.4;14.6;0.5;4195.0
1473327127.0;1.7;14.0;0.6;4193.0
1473327157.0;1.61;14.3;0.6;4194.0
1473327187.0;1.26;10.8;0.6;4195.0
1473327217.0;0.91;9.1;0.6;4196.0
1473327247.0;0.97;11.0;0.6;4195.0
1473327277.0;1.37;13.8;0.7999999999999999;4195.0
1473327307.0;1.39;14.7;0.8;4195.0
1473327337.0;1.41;14.1;0.9;4195.0
1473327367.0;0.96;10.7;0.9;4193.0
1473327397.0;0.8;9.0;0.9;4194.0
1473327427.0;0.89;11.8;0.7999999999999999;4194.0
1473327457.0;0.54;14.1;0.9;4194.0
1473327487.0;0.74;14.6;0.9;4195.0
1473327517.0;0.69;10.5;0.7999999999999999;4194.0
1473327547.0;0.72;8.4;0.9;4194.0
1473327577.0;0.44;8.8;0.7;4195.0
1473327607.0;0.66;9.1;0.7;4194.0
1473327637.0;0.56;8.7;0.6;4194.0
1473327667.0;1.18;11.4;0.5;4192.0
1473327697.0;1.5;14.4;0.4;4194.0
1473327727.0;1.7;11.8;0.4;4194.0
1473327757.0;1.76;12.6;0.4;4195.0
1473327787.0;1.4;9.8;0.6;4195.0
1473327817.0;1.39;9.0;0.5;4194.0
1473327847.0;1.42;9.0;0.5;4194.0
1473327877.0;1.44;11.0;0.5;4194.0
1473327907.0;1.22;10.5;0.5;4195.0
1473327937.0;1.14;11.0;0.5;4195.0
1473327967.0;0.89;9.3;0.6;4192.0
1473327997.0;0.54;8.7;0.4;4195.0
1473328027.0;0.47;8.8;0.4;4195.0
1473328057.0;0.29;9.1;0.5;4195.0
1473328087.0;0.48;12.0;0.5;4194.0
1473328117.0;0.37;10.7;0.5;4195.0
1473328147.0;0.36;9.0;0.5;4194.0
1473328177.0;0.22;10.1;0.4;4193.0
1473328207.0;0.27;12.8;0.5;4194.0
1473328237.0;0.58;13.8;0.4;4194.0
1473328267.0;0.35;11.0;0.4;4193.0
1473328297.0;1.0;11.2;0.5;4192.0
1473328327.0;1.25;10.8;0.5;4193.0
1473328357.0;1.54;9.0;0.5;4194.0
1473328387.0;1.32;10.1;0.5;4193.0
1473328417.0;1.58;14.4;0.5;4194.0
1473328447.0;1.75;15.0;0.6;4193.0
1473328477.0;1.46;11.3;0.5;4194.0
1473328507.0;1.63;11.3;0.4;4194.0
1473328537.0;1.49;12.0;0.5;4194.0
1473328567.0;1.69;14.6;0.5;4194.0
1473328597.0;1.53;11.0;0.5;4192.0
1473328627.0;0.93;8.7;0.5;4193.0
1473328657.0;0.85;13.5;0.4;4195.0
1473328687.0;0.63;10.7;0.4;4194.0
1473328717.0;0.54;10.9;0.4;4194.0
1473328747.0;0.43;11.6;0.6;4194.0
1473328777.0;0.32;9.0;0.5;4193.0
1473328807.0;0.26;9.2;0.5;4194.0
1473328837.0;0.44;9.2;0.5;4194.0
1473328867.0;0.27;10.8;0.5;4194.0
1473328897.0;0.16;10.7;0.4;4192.0
1473328927.0;0.67;10.6;0.5;4194.0
1473328957.0;1.19;14.0;0.6;4194.0
1473328987.0;1.51;13.7;0.5;4194.0
1473329017.0;1.26;11.2;0.5;4194.0
1473329047.0;1.05;9.1;0.5;4194.0
1473329077.0;1.16;10.9;0.6;4194.0
1473329107.0;1.27;12.7;0.6;4193.0
1473329137.0;1.6;14.0;0.5;4192.0
1473329167.0;1.76;14.6;0.5;4193.0
1473329197.0;1.41;11.5;0.5;4192.0
1473329227.0;1.14;9.1;0.5;4190.0
1473329257.0;0.84;9.2;0.5;4193.0
1473329287.0;0.78;9.2;0.5;4192.0
1473329317.0;0.47;11.3;0.5;4192.0
1473329347.0;0.51;12.7;0.5;4192.0
1473329377.0;0.55;14.5;0.5;4192.0
1473329407.0;0.33;14.2;0.4;4192.0
1473329437.0;0.58;11.4;0.4;4193.0
1473329467.0;0.35;8.5;0.5;4192.0
1473329497.0;0.21;9.0;0.5;4192.0
1473329527.0;0.53;9.0;0.5;4191.0
1473329557.0;1.29;13.1;0.5;4194.0
1473329587.0;1.57;14.3;0.5;4193.0
1473329617.0;1.74;14.0;0.5;4193.0
1473329647.0;1.71;11.7;0.5;4193.0
